,별점,리뷰내용,작성자,작성일자,공감,비공감
179,10,타임스톤으로 인워 보기전으로 돌려주십쇼 진짜 마음에 준비 좀 하고 다시보게 ,리퐁(hoih****),2018.04.25 15:38,113,1
180,10,정은이한테 지금 이영화 보여주면 5월 북미회담 100프로 성공한다  -북한 김정은 위원장 핵폐기선제조건 어벤져스4 스포공개 원해- ,hyub(hyub****),2018.04.26 03:36,111,5
181,10,관람객다 좋은데 마지막 오역 왜 그렇게 꼬아두면서 떡밥 하나를 가려버린건지 모르겠다 ,가온길(kkam****),2018.04.25 19:27,111,5
182,1,번역가는 대가리박고 사과해야한다. 영화의 품질을 떨어트리는  수준. ,스야(dlwh****),2018.04.26 08:08,110,5
183,9,보지도않고 댓글쓰는애들 특징 - 말이필요없다하고 웅장하다하고 쿠키영상중요하다고함 .. 누가모르니?ㅋㅋㅋ ,95(qwee****),2018.04.25 10:07,135,33
184,10,관람객오역이 아쉽지만 너무 잘만든 영화..마블이 작정하고 만듬.지루한장면이 하나도 없다 ,Twinkle(cors****),2018.04.25 22:20,103,2
185,10,관람객타노스는 그저 강할뿐  모든면에서...타노스도  지금 이렇게 허무할까? ,1223****,2018.04.25 13:03,104,3
186,10,충격입니다 충격 그 이외에는 할말이 딱히... ,유승현(ssam****),2018.04.25 10:32,108,12
187,10,분명 재밌는데 욕하면서 나옴. 본 사람은 무슨 말인지 이해할거고 볼 사람들도 보고나면 무슨 뜻인지 알듯. ,ella****,2018.04.25 20:31,97,2
188,10,관람객영화끝나고 사람들.. 다 뻥져서 나오는 이유가 있죠..ㅜㅠ 흐윽.. 몇년을 기다린 영화인데.. ,갱(anch****),2018.04.25 12:37,110,15
189,10,물 많이 먹지마세요 지리는 장면이 많아서 진짜 참다가 죽을뻔 나가려고 했는데 일어나면 관객들이 어벤져스마냥 나를 빌런으로 생각하고 죽일까봐 고민하다가 닥터스트 빙의해 과거로 돌아가 군대 화생방 참던시절의 초능력을 발...,꽈일(arar****),2018.04.27 19:57,98,4
190,10,살면서 이렇게 큰 허무와 상실감을 느껴본 적이 없었는데 어벤져스로 느끼게 되네요. 제 기억도 가루와 함께 사라졌으면 좋겠습니다. 슬픈 영화가 아닌데도 허무와 공허함으로 눈물이 날 거 같아요. ,꼬마곈(nohw****),2018.04.25 15:57,101,8
191,10,관람객토르는 진짜 신이구나를 느낌.. 멋지다 ,bhst****,2018.04.27 22:38,90,0
192,10,이거 보고 레슬링 예고보면 헛웃음만 나온다 구라없이현타 오진다. ,설거지하는남자(wwwj****),2018.04.25 12:58,96,8
193,10,토르의 와칸다 등장신은 가히 최고. ,TWICE갓사나(ookg****),2018.04.30 01:35,87,0
194,10,진짜 이건  충격적이다절대로 이건 영화관에가서봐야  이충격적인 감정을  느낄수있어요 ,멍뭉잉(ksj8****),2018.04.25 13:52,92,6
195,10,2019년까지 살지못하는 사람은 어떡하라고;; 기다리다 하트어택으로 사망할듯;이기적인놈들 개처럼일해서이번해에내라! 안그럼 마브르코믹스 너네의 반이 죽을것이다! ,히카르도(imwi****),2018.04.25 12:14,130,44
196,10,맞아 토르는 신이였었어 ,첼강딱딱(arsh****),2018.04.27 18:27,86,1
197,1,박지훈님 마더빠커 잘계세요? ,소라노텐시(jsl3****),2018.04.27 13:45,92,7
198,9,관람객개인적으로 엔드게임보다 더재밌었음 ,문기(gye1****),2020.04.30 13:10,93,8
199,8,소오름....한국에 온  배우들     .소오름...다음편 안볼수 없는... ,leok****,2018.04.25 15:07,86,4
200,10,영화는 최고인데 애들 좀 데리고 영화보러 오지 마라 최소한 보러 올거면 교육 좀 시키고 오던가 영화관이 자기네들 안방인줄 아네;; ,마하드(dnwn****),2018.04.26 22:19,87,5
201,10,"캡틴,토르 등장할때 소름.. ",dw33****,2018.04.27 12:37,82,1
202,10,내년까지 살아야지... ,헌희(sue0****),2018.04.25 12:04,90,9
203,10,닥스가 토니를 살리기 위해 스톤을 넘겨준 이유는 천만번중 한번의 승리가 토니가 이룬 승리이기 때문일 것이다 ,name(elro****),2018.04.27 21:23,87,8
204,10,"영화 초반부에는 타노스를 욕하게 만들다가, 영화가 끝나고 나올때는 타노스를 이해하게 만드는 영화 ",beau****,2018.04.25 16:09,88,10
205,8,짜장면 맛집 3시간기다렸는데 짜장면이 흰색임 ,장재원(cjw2****),2018.04.25 16:29,87,13
206,10,타노스 : 인피니티 워. ,AlphaHyeon(alph****),2018.04.25 13:06,78,5
207,10,관람객여러분 영화보기전까진 인터넷을 멀리하세요 아니 그냥 눈과 귀를 닫은채로 세상과 단절하고 지내길 추천드립니다 꼭 스포 당하지 않은채로 보셔야합니다 ,류현우(sten****),2018.04.25 22:04,74,2
208,10,감독양반 이거 무슨 일일 드라마도 아닌데 결말이 너무 심하잖소.. 1년을 기다려야 한다니. 미칠노릇이구만. 아맥으로 한번더 보ㅓ야지.. ,육륙(hanm****),2018.04.25 13:47,75,4
209,10,자막 오역 너무 심하다... ,BW S(kt51****),2018.04.25 16:34,71,1
210,10,닉퓨리 '어머니'번역에서 유일하게 인상 찌푸렸다 ,알아서자율주행(heal****),2018.04.25 16:56,75,5
211,10,It's end game. 번역자가 이걸 이 게임은 끝났어. 라고 해석 해버림 the도 없는데. end game 자체가 '마지막 단계'라는 관용적인 명사로 쓰이고 있는데 번역한놈 나보다 영어 못...,qwewdwq(pcwc****),2018.04.25 17:56,76,8
212,9,관람객아...일단 변역가좀 바꿔라 오역 짜증나서 못보겠다 ,sung****,2018.04.25 20:31,67,0
213,10,갓토르.. 어벤져스 결말 ㅜㅜ ,asaz****,2018.04.25 15:21,68,2
214,10,관람객박지훈 번역가만 아니였으면... ,ERIS(kseo****),2018.04.25 18:18,67,3
215,10,관람객엄청난 떡밥과 그 후를 위한 장치들이 넘 마음을 혼란 스럽게 했다...ㄷㄷㄷ ,Vixx별빛(vixx****),2018.04.25 19:08,62,1
216,10,ㅅㅂ 미세먼지가 타노스 때문이었다니.. ,높이날던새(immi****),2018.04.26 21:35,66,5
217,6,관람객사람을 열받게하는 두가지방법중 첫번째는 말을하다 마는것이고두번째는 ,곰(rose****),2018.04.26 02:18,76,15
218,10,"나는 호날두와 메시, 그리고 어벤져스와 동시대에 살고있음을 감사한다. ",김영회(four****),2018.04.25 23:56,64,4
219,10,액션 영화인데 눈물 흘린사람 저밖에없나요... ,소프라노 김예진(gjqk****),2018.04.26 17:33,61,2
220,9,관람객영화전개를  위해 다크나이트가 된 스타로드 ㅋㅋㅋ.뻔하지 않은 전개라 ㄱㅊ았다.중간에 서로를 알아가는 게 좀 압축되었지만 어쩔 수 없으니 이해한다. ,감성팔이 극혐(esh9****),2018.04.25 13:25,63,4
221,10,모든것이  완벽하다  영화  오프닝 부터  엔딩 까지  하지만  단 하나의  흠은  자막이다. 타임스톤을  내가 가지고 있다면  시간을  돌려  이  번역가가  이 일을  못하게  시간을  되돌리고 싶다. ,순수소년(otu2****),2018.04.26 08:03,60,2
222,10,진심 역대 마블영화중 최고였다....아직도 충격적이다 ,addt****,2018.04.25 15:06,63,5
223,1,제발 박지훈 좀 짤라라 번역 개 ㅈ같이 해놨네 ,지형이(mjh4****),2018.04.26 00:11,64,6
224,10,영화끝나고 엄청조용했습니다.. 저도 놀라서 아무말도 못했습니다 ,임성오(lso3****),2018.04.26 20:00,58,1
225,10,남편따라 억지로보러갔다가 핵잼이라 내가더 흥분해서나옴.. ㅡㅡ 맺고끊음이 아침드라마인줄 ,jlov****,2018.04.26 11:40,60,3
226,8,충격적인 결말이 아니라 후기작을 위한 발판 느낌임. 싸움씬은 많지만 먼가 답답하고 밸런스 완급조절 실패함. 비젼보면 어벤져스2 비젼맞는지 의문. 이번작만보면 고개가갸우뚱대겠지만 평가는 어벤져스4랑 묶어서 하는게 맞을...,처갓집취킨(kys5****),2018.04.25 16:32,102,46
227,9,"관람객마지막에 This is end game 을 이젠 다 끝났어로 번역하다니.. 나는 떡밥 눈치채서 괜찮았지만 이해안간 사람들은 결말 보고 욕했겠네 최소한 거의 다 했어, 이제 마지막 단계야 라고 번역했어야하는거 아닌가 ",쿠크다스(dbtk****),2018.04.25 22:58,57,3
228,10,댓글알바 ㅇㅈㄹ 그냥 어벤져스는 닥추임 ,원숭이LOVE검둥이(rlaa****),2018.04.25 09:32,75,21
229,8,관람객짧게 요약하자면이번인피니티워는다음줄거리를 위한미완성영화라호불호크게갈릴 수밖에 없는 영화입니다. 그리고 거대한 마블 스토리를 2시간 러닝타임으로 담기에도 부족했던터라 빠릿빠릿한 스토리전개가 불가피한 상화에 좀 과한 유...,모구리구리구리(wje3****),2018.04.25 11:34,104,50
230,10,관람객이제 데드풀 기다려야지~ ,hamo****,2018.04.25 13:31,56,3
231,10,살면서 느껴본적 없는 새로운 현타....아...타노스....퀼 이모지리야ㅜㅜ ,이종운(phoa****),2018.04.25 12:17,56,3
232,10,"타노스의 슬픔, 타노스의 고뇌, 타노스 앞에 놓인 역경과 그걸 이겨내고 짓는 웃음...완벽한 기승전결에 얼이 빠져 한 마디밖에 할 수 없었다 ‘어머니....’ ",미더더덕(tige****),2018.04.26 19:51,52,1
233,10,사무엘잭슨 마더퍼커는 진짜유명한대사인데그걸 어머니라고 번역;; 쳐돌앗네이런것도 국민청원넣어서 박ㅇㅇ짤라야되냐?개 적폐 번역가 ,Dovahkiin(ckdt****),2018.04.26 03:15,54,3
234,10,진짜 모든사람이 스포안당하고내가느꼈던 그먹먹함을느끼길.... ,상상(hosu****),2018.04.27 02:25,51,1
235,10,마블 영화중 역대급으로 처절하고 암울한 싸움이였다ㅠㅠ결말 허무한데 옳은 결말인듯 ㅠㅠㅠㅠ2번 3번 더 볼수있어 ,지또니(tlsw****),2018.04.26 22:03,50,1
236,10,실화임? 이거볼려고 3년기다림ㅠㅠ 영어듣기공부 해서 해석없이 다시보고픔ㅠㅠ ,lsok****,2018.04.25 22:41,50,1
237,9,결말이 당연히 않좋지 이피니티워는 어벤져스들이 발린편이고 그다음 편이 이기는 편인데 ㅋㅋ 해리포터도 죽음의성물 1일땐 안좋게끝남 ,고정협(ksrk****),2018.04.25 17:41,53,5
238,10,앜ㅋㅋㅋ 영화보기전까지 스포안당할려구 이제 영화보고나서 댓글보니까 겁나 주옥같은댓글들넘쳐나네여  개욱김ㅋㅋㅋㅋ  후우 내년 볼 영화 예고편같은 느낌적인 느낌 ,TONDO(hkjk****),2018.04.27 00:16,50,3
239,10,하.. 보고나면 현타온다. 글고 좀 화가 난다. 멘탈 다 찢긴것 같다 ㅜㅜ ,알퐁소(jhjk****),2018.04.25 15:22,50,4
240,8,쿠키영상 놓치지말아라 소름돋는다 히어로계 섹시글래머 나오신다 ,아찌(rjad****),2018.04.25 11:43,100,54
241,10,스타로드만 아니면 영화 잘끝났는데.. ,고래밥(kotu****),2018.04.25 12:07,75,30
242,10,정의의 리그의 히어로 조무사들이 따라잡기엔 너무나도 까마득히 격차를 벌려버린 마-블의 영웅들 ,스타맨(take****),2018.04.25 15:46,47,3
243,10,오역 있구나 어쩐지 닥터가 게임을 너무 던진다 했어 ㅋㅋ 어머니!! ,허허허(y6ng****),2018.04.26 00:22,46,3
244,10,사람많는 영화관 같은데 오면 제발 좀 씻고 다녀라 부산서면 2시반 아이맥스관 h열내옆에 앉은 새1끼 몸에서 쉰내 ㅈㄴ 나서 보는내내 집중이 안됨 거기다 신발까지 쳐벗고 앉아서 ㄹㅇ 노답 얼마나 안씻으면 몸에서 그런 ...,Heima(cumj****),2018.04.26 19:12,45,4
245,10,이거 스포하는 지인들 걍 인연 끊어야됨 스포하면 부모님 없는 사람임 ,k022****,2018.04.25 19:32,50,9
246,8,번역빼고 다 좋았다.  순식간에 닉퓨리를 효자로 만들어버린 번역가님ㅋ ,뽀이(lawy****),2018.04.25 21:59,42,2
247,10,번역다시해서 재개봉해라 ㅅㅂ 적당히 해야지 아다르고 어다르다는 말은 이걸보고 하는거구나 싶네 진짜 ㅋㅋㅋㅋ ,기초생활수급자(vanh****),2018.04.26 03:04,43,3
248,10,박지훈 좀 짤라라 마블 코리아 디즈니 코리아 정신 똑바로 차리고 일해라 짜증나니까 그 대사를 듣고 소름이 돋아야 됐는데 걍 벙쪄있었다 제발 똑바로 일해라 좀;;;; ,AVENGERS(qhth****),2018.04.26 22:05,39,0
249,8,관람객프로 머더퍼커러를 뭘로보고 ,달소녀(dlan****),2018.04.25 22:52,39,0
250,9,내가 박읍읍 때문에 영어를 배워야겠다고 느낌 ,Jagerz(madm****),2018.04.26 18:45,40,1
251,10,지루해서 시계를 보는게 아닌 더 보고싶은 마음에   시계를 들여다보게 된다 ,ghtj****,2018.04.28 16:31,38,0
252,10,닉 퓨리가 효자인 사실을 알기 위해 149분을 투자해야 하는 영화 ,음음(mins****),2018.04.26 14:09,40,2
253,10,"인류의 절반이 사라진 지금, 다행히 살아남아 내년 영화를 볼 수 있게 되었다! ㅜ ",건(emer****),2018.04.27 21:57,38,1
254,10,"영화 끝나고 사람들, 목석된 것 실화냐... ",김머슬베이비(hong****),2018.04.26 12:31,39,2
255,10,보고나면 장엄해서 할말을 잃음... ,hofbydkhk(pite****),2018.04.25 15:06,40,3
256,10,타노스 눈이 너무 슬프다 ㅜㅜ ,써니(dark****),2018.04.26 19:48,34,0
257,10,관람객허무와 감동의 사이에 내가 서있다 ,Rilla(andr****),2018.04.26 02:48,34,0
258,10,김광석이 부릅니다.먼지가 되어 ,Luoden(minh****),2018.04.25 17:12,36,2
259,9,"마블의 이전 작품들을 보지 않았다면 이 영화를 설명할 방법이 없고, 마블의 이전 작품들을 보았다면 이 영화를 설명할 필요가 없다. 한 작품으로서의 완결성은 아쉬우나, 그 외의 모든 것이 완벽하다! 이 영화를 보고 어...",라크디안(trah****),2018.04.28 06:02,37,3
260,10,평점에 스타로드 욕하는 평점이 있길래 왜 그런가 했더니 스타로드는 타노스 파워 만큼 욕 먹어도 싸다. ,월홍(nada****),2018.04.25 20:39,42,9
261,10,하...결말이 너무 딥다크해서 자살하는사람 생길것같다 ,Snapper YUN(lyhv****),2018.04.25 10:47,177,144
262,10,무조건 스포일러를 피해야한다. 여기 평점 보러도 오면 안 된다. 이 글 보는 순간 창 닫으세요. ,달밤소리(ngm2****),2018.04.26 02:45,34,2
263,9,"오늘 보니 왜 번역이 논란인지 알 수 있겠더군요, 하필이면 복선을 알려주는 문장을 오류내서 복선인지 모르게끔 해놨으니 지탄받는거네요. 검색해보니 이 분은 번역 초보도 아닌던데 그냥 능력 부족이네요. 마더퍼커라는 욕을...",jhpl****,2018.04.28 08:14,31,0
264,8,관람객그 번역가라 오역이 있습니다.영화는 쩌는데 자막이 망칠수 있으니 참고바랍니다. ,남팅이(nams****),2018.04.25 17:45,34,3
265,10,역대 마블 영화의 퀄리티에 놀랐다고? 이 영화를 보면 기절할꺼다 ,NasirJones(ty99****),2018.04.25 13:52,30,0
266,10,유튜브 예상 분석한사람들 다 버로우 타라. ,똥글팟(alsk****),2018.04.25 17:47,32,2
267,10,관람객스포절대당하지 말고보세요.. 마블덕후들 손수건준비하시고ㅜ ,JSY(dols****),2018.04.25 21:27,33,3
268,10,관람객제목정정 바랍니다.어벤져스 마지막회 : 타노스의 인생극장 ,psr0****,2018.04.25 23:57,35,5
269,10,타노스의 의도도 충분히 이해할수있을거같음 ,나시고랭(aike****),2018.04.26 12:41,29,0
270,10,몰입도 역대 최고다... 한국은 영원히 이런 영화 못만들꺼 같음 ,ㅇㅇ(chob****),2018.04.27 22:01,31,2
271,10,닉퓨리가 그렇게 효자였던가... ,얼그레이(hone****),2018.04.26 16:03,31,2
272,10,관람객이때까지 본 마블영화중 가장 충격 ,piolin(jbs_****),2018.04.26 12:30,31,2
273,1,번역가 수준에 화가나네요. 마더뻐커를 어머니라고 번역하고 이제 마지막 단계야를 다 끝났어로 만드는 수준 보니 정말 충격적이네요. 영어 안 배우셨어요..? ,조랭이떡(joyo****),2018.04.26 12:19,33,4
274,10,관람객엔드게임보다 재밌다. ,17729(robu****),2019.04.29 10:50,34,5
275,1,번역 진짜 문제임;;;; ,레이(r3si****),2018.04.25 20:56,34,5
276,10,관람객일년기다리기 힘드네여 ,시원(aswi****),2018.04.26 00:19,30,2
277,10,현실을 잘 반영한 미세먼지 급의 충격적인 결말~ 빌런이 이렇게 매력적이다니 타노스 우주폭발 대멋짐~ ,달려라한이(simo****),2018.04.25 12:39,30,2
278,8,엄청난 퀄의 그래픽과 싸움씬은 가히 압도적이었지만 스톤이 뺏기는 한 컷 한 컷 장면들의 스토리들이 뭔가 조금씩 허무하다. ,brig****,2018.04.25 17:25,35,7
279,10,"전형적인 빌런은 나쁜놈, 빌런은 권선징악의 마블의 패턴을 생각했다가 호되게 혼난기분이다.. 여운이 아직도 안가신다 ",무늉(pink****),2018.04.26 22:53,28,1
280,10,관람객Bring me Thanos!! ,Jason(vjbo****),2019.04.25 00:14,26,0
281,10,"닥터스트레인지 : 타노스, 거래를 하러 왔다. ",준희s 파파(wowm****),2018.04.25 15:13,27,1
282,8,번역 진짜 제대로 안할래? 박지훈 안 짜르고 뭐하냐? ,캄프누알바생(skad****),2018.04.25 19:37,29,3
283,10,닥스가 그럴수밖에 없었다는게 안타깝다 혼자 본 승리 미래의 과정이 이럴수밖에없었던 건가 모든 결과는 어벤져스4로 ,Jonghwa(hwpj****),2018.04.25 13:00,31,5
284,10,인피니티 워의 주인공은 타노스 ,카게노카케라(shs1****),2018.04.25 12:15,32,6
285,10,결국 스트레인지가 타임스톤을 넘긴 이유는 그때 아이언맨을 살렸어야지만 이길 수 있었기 때문이었군요 ㅠㅠㅠ ,무지개홍(suba****),2019.04.26 22:29,25,0
286,9,관람객전투씬 다 진심 미쳤구요ㅜㅜ닥터의 빅픽처를 기대합니다! 그리고 번역가는 좀 짜르세요. 영화 망친 장본인이네요. 이런 대작에 박읍읍 끼얹기가 말이 됩니까? 오역이 난무해서 별1개 뺍니다. 디즈니코리아 정신 차리세요! ,스텔라(than****),2018.04.26 12:38,25,0
287,10,관람객안보면 후회한다. 영화 초반 화장실가고 싶었던 생리적 욕구도 견디게 했다!! ,yghq****,2018.04.25 23:17,24,0
288,8,"마블아, 우리 완다 좀 그만 괴롭혀라ㅠㅠ 어린 시절 부모 잃고, 강화인간으로 실험 학대 받고, 마녀라고 손가락질 받으며 자라서, 의지할 데는 오빠 뿐이었는데, 오빠도 죽고, 그 이후 생긴 연인까지 자기 손으로 죽여야...",빈(tomu****),2018.04.30 11:05,25,1
289,10,"관람객이 영화는 심장에 안 좋은 영화다. 멋진 장면, 전투 장면 나올 때마다 소름 돋고 흥분이 가시지 않아. 아이언맨 블리딩엣지, 아이언 스파이더맨, 창 잡는 캡틴아메리카 첫등장 완죤 심멎영화 ㅜㅜ  부재는 타노스의 인피...",단것이좋아(ysce****),2018.04.28 17:26,26,2
290,9,관람객번역한거 빼고 괜찮았다.특히 타노스 캐릭터를 너무 잘만들어서 욕만 곱씹는중.. ,Weiz(koh8****),2018.04.26 08:47,26,2
291,10,어... 하고 나왔다굉장히 색다르게 충격적이다 ,황승현(rlfk****),2018.04.25 12:14,28,4
292,10,쿠키영상 맨 마지막에 하나 나옵니다. 이게 영화 핵심임 슈발. 본 내용은 어벤져스4의 스토리 진행을 위한 밑밥정도.. 개 현타온다 ㅋㅋ ,슈슈(sook****),2018.04.25 12:13,28,4
293,10,미쳤네요 내년까지 열심히 살겠습니다 ㅠㅠ 꼭 보고싶네요 ,이삼일(tkdz****),2018.04.27 22:21,23,0
294,10,와..끝나자마자 또보고싶은 영화는 처음 ,sant****,2018.04.27 03:13,24,1
295,10,LG는 어벤저스 31일 관람건만 봐도 기업 운영을 얼마나 개떡같이 하는줄 알 수 있다.소비자들이 미리 돈 내고 기다리는데 니들은 곧 죽어도 소비자 마인드을 못 읽는다. ,JOHN(john****),2018.07.31 00:42,22,0
296,10,엘지유플러스 인피니티워 31일날부터 볼수있다고 광고해놓고 아직까지 안되는건 농단이냐 오늘 12시까지 얼마나 기다렸는데 약속지켜라 ,빵매(kise****),2018.07.31 00:28,22,0
297,10,엌 옼 엥 하다 끝남ㅋ 아 글구 번역 상태 실화? ,꼬마(sy02****),2018.04.25 20:28,23,1
298,10,너무 좋았지만 번역이 !!!! 마블 코리아 !!!!  팬들이 만만하냐 ,al8k211(al8k****),2018.04.25 19:36,24,2
299,9,근데 자막은 왜 저따위죠? ,Yozora(lyli****),2018.04.25 14:18,25,3
300,10,평론가 평점 아직도 안 나왔네. 평론가들도 보고 말문이 막혔나보다. ,동준동이(ehdw****),2018.04.27 10:48,21,0
301,10,그치... 너무 방대해서 1부 2부 나눈거봐... ,처밀도(ssvv****),2018.04.26 19:16,21,0
302,8,타노스가 주인공. 볼만했음. ,나무아래하나가둘(bert****),2018.04.28 14:18,20,0
303,10,영화 보다가 그동안 아이언맨을 본 추억 때문에 그만  울  뻔..다행히 창피하지 않게 참았습니다ㅋㅋ마블 쵝오~~ ,김까스돈밥(jeb2****),2018.04.26 19:09,20,0
304,10,"역대급 재미. 원작을 꽤 아는데, 이 정도면 파워 밸런스도 잘 맞췄고, 재해석도 좋았다. 아쉬운 점이 아예 없지는 않다. 하지만 이런 재미를 가진 오락영화도 없다. ",Sang(muaa****),2018.04.27 21:55,21,1
305,9,심한충격 .. 해피엔딩충이라 파트2를 기다린다 ㅜ ㅜ ,Bal(wywa****),2018.04.25 13:17,21,1
306,9,마블판 반지의제왕 예상외전개.. ,쥰(blaz****),2018.04.27 22:20,22,2
307,10,관람객히어로에 대한 고정과 편견을 개박살 낸 영화 ,크리스티나로날드덕(yang****),2018.04.27 02:22,22,2
308,10,관람객번역이 이상했지만 재밌었어요. ,SDW(help****),2020.11.11 14:23,23,3
309,8,사람들은 허무한거 엄청싫어하네... 난 허무하고 허탈하고 열린결말 그런게 좋던뎅... 일부로 그런것만 찾아보는데 이번 편은 내 취향에 딱 맞는둣 ,고형민(zlfe****),2018.04.27 02:24,24,4
310,10,할말 개 많은데 하지않겠다.... ,djaj****,2018.04.27 01:43,20,1
311,10,히어로물  보고 허무하긴 처음.  다음편 타임스톤 다시 뺏어서 시간 돌리는거 말고는 대책이 안서는데 ,채희(alwa****),2018.04.25 13:17,22,3
312,10,정말너무잼있다...언제기다리냐또ㅠ ,작두(200z****),2018.04.28 11:46,18,0
313,10,영화보고 충격받아서 한동안 못 일어남 ㄷㄷ 그나저나 박지훈 번역가 좀 쓰지 말자 제발 ,ndy9****,2018.04.26 01:30,18,0
314,6,"박읍읍씨의 번역 덕분에닥스의 대사 ""It's end game이 '이제 끝났어' 가 되버리고 닉퓨리의 대사""motherfu..""이 엄마 찾는 국장을 만들었네요.... ",아존햄(song****),2018.04.26 02:02,19,1
315,6,제발 번역가좀 바꿔주면안돼냐; 쟨 진짜 다른직업 찾아야돼 ,Ddrus(mind****),2018.04.25 19:45,19,1
316,10,상상그이상! 오역 쩔어줌 ,친절한김군(cycl****),2018.04.25 15:59,19,1
317,10,관람객평론가 자격이 없는 인간이 보이네ㅋ  무식한 인간이 신념을가지면 여러사람이 힘들어지는거에요 ,shsh****,2019.09.11 22:35,23,5
318,10,토르 졸라멋있다!!! ,곡자(love****),2018.04.28 05:03,17,0
319,8,관람객담당 번역가가 가망이 없다 ,kbstargram(kill****),2019.03.09 19:44,18,1
320,10,관람객워후 다시 봐도 충격적이고 재밌다 ,아침의느(gjsk****),2019.07.20 22:10,16,0
321,10,최대 빌런은 타노스가 아니라 박지훈이다... 영화 본 사람들은 오역 찾아서 보세요 ,Alsdltmd(dltm****),2018.04.26 03:22,17,1
322,9,"관람객어벤져스 인피니티워 재개봉해서 영화관에서 또 봤지만 한번 더 보니 자세히 보지 못했던 세세한 장면들 하나하나 보니 그것을 찾는 재미도 쏠쏠했고 다시 한번 봐도 전투신과 영상미, 연기력은 최고 중에 최고다.하지만 인피...",nuyo****,2020.05.06 23:19,14,0
323,10,토르 지구 귀환할때 토르 3 배경음악 나왔으면 좋았을텐데 ,난아마안될꺼야(lsw8****),2018.04.30 17:50,14,0
324,10,아니 왜 안봐지는건데 31일 00시 되면 볼수있다면서 영구소장으로 10800원 구매했는데 ,싸펑피펑(love****),2018.07.31 00:43,15,1
325,10,관람객돈안아까운영화bbb ,박태정(xowj****),2018.04.29 08:38,15,1
326,10,관람객와 씨 어벤져스 4도 기대된다 ㄷㄷ ,꼬랑내(blue****),2018.04.25 13:03,18,4
327,10,믿고보는 마블 말이 필요없다. ,갈매기(noji****),2018.04.25 09:30,33,19
328,8,닥터가 토니보고 이방밥밖에 없었어가 타임스톤때문이 아니라 토니보고 미안하다는 뜻이였구나.. 정말 슬프다. ,정석환(chrh****),2019.04.27 00:23,13,0
329,9,관람객기대한만큼 재밌었음 아쉬운건 비전도 그존나쌔다는 스톤을 머리에 박고있는데 왜 처맞기만하냐 ,yolo(syme****),2018.04.29 19:42,13,0
330,10,유플티비 사람낚냐   네이버에 구매자 다 뺐길까봐 31일 시청가능이라고해놨냐  개떡같이운영하네 ,bmin****,2018.07.31 01:00,14,1
331,10,엘지유플티비는 사업접어야겠다.인피니티워 12시부터 보려고 기다리는사람이 몇인데?니들은 다음날 9시 땡하면 즉시 반품이다.다른데로 볼란다! ,피샤드(saku****),2018.07.31 00:58,14,1
332,10,엘지유플러스티비 쿠폰은 12시 땡하면 유효기간 만료되고 31일 시청가능하다고 광고해댄 인피니티워는 아직이냐 ,으라차차(nfor****),2018.07.31 00:41,14,1
333,10,관람객좋아요 그놈의 오역만 빼면... ,6v(v_ma****),2020.08.01 02:43,16,3
334,10,"내 왠만해선 영화보고 이런소리 안하는데...정말 끝내줌~  자막만 짜증남... 마지막에 대사가 ""머더 퍼....ㄱ"" 인데 자막이 ""어머니..."" 임...참 나 ",가객(help****),2018.04.27 21:55,16,3
335,1,관람객번역가  얼마나 대단한 배경이 있길래 계속 쓰시는지 궁금해요 ,찍먹파(resi****),2018.05.24 02:02,17,4
336,8,번역과 전개빼곤 괜찮았던 영화. 그리고 엔드게임보다 나은 영화. ,인포(sjb2****),2019.05.10 09:27,13,1
337,10,루소형제에겐 어벤져스1편인 작품.. 역시 형만한 아우없나.. 4보단 3이 더 재밌었네요. ,눈꽃(blea****),2019.04.24 23:32,13,1
338,10,엘지유플러스 재생되면 아무나 여기에 한줄만 써주세요 ,위크미크(kaeu****),2018.07.31 00:57,14,2
339,10,조조보고난후 제대로 엿 먹었네요. 대충격 대실망 ,잭슨도사(p760****),2018.04.25 10:56,77,65
340,10,인피니티워가 워낙 충격적이고 잘 뽑아내줘서기대치가 너무 커서 엔드게임이 덜해 보이는거지 엔드게임이 수준미달인건 아니다 더군다나 1세대와 이별이다 보니 허무하고 텅텅 공허해서 더 그렇지 ,haejoong(dlgo****),2019.04.25 19:38,11,0
341,10,어벤져스 엔드게임 보고 온 사람 손 !!! ,없음(ckdd****),2019.04.24 23:21,11,0
342,10,엔드게임 시작할때 울것 같네요. ,강예은(kang****),2019.04.18 19:50,11,0
343,10,관람객팬들의 기대치가 굉장히 높았던. 중간만 가도 만족스럽지 않았을 영화였는데 정말 성공적으로 마블의 10주년을 기념했습니다. ,SearchLight(cxza****),2018.12.25 13:39,11,0
344,1,적폐 번역가를 왜 자꾸 쓰는거죠? ,알피엠(kook****),2018.05.03 23:56,11,0
345,9,관람객영웅의 대거 출연과 빌런에 약한 마블에 대한 걱정을 타파해버린 영화.  히어로 영화중 손에 꼽을 만큼의 수작. ,오밍(tmdd****),2019.01.05 19:01,12,1
346,2,아 엘지 OOO들 전나짜증나네ㅡㅡ ,gogo****,2018.07.31 00:43,13,2
347,10,https://blog.naver.com/elik1119/220766349573 박지훈 번역가 역대 오역 총정리 ,ScarletTea(woon****),2018.04.25 19:59,15,4
