,별점,리뷰내용,작성자,작성일자,공감,비공감
834,10,로키 사랑해 ㅋㅋ너무 불쌍하게 나와서 마음이 아팠어..ㅠㅠ ,나무(jsyu****),2014.09.12 08:34,0,0
835,8,헐크와 아이언맨 액션이 좋았음. 통쾌함. ,길길이(kilk****),2014.09.03 18:08,0,0
836,9,감탄 밖에 나오질  않는 군 ,KATC(huns****),2014.08.22 15:27,0,0
837,7,영화가 박진감 넘치지만 좀 유치하다 ,한희수(hhs3****),2014.08.22 11:47,0,0
838,6,헐크와 아이언맨만 부각된 영화.. 어벤져스라며!! ,아날로그(bcwh****),2014.08.21 19:49,0,0
839,8,2편 까지만 봐준다...만약 3편이 나오면 1편부터  평점은 1점으로 수정들어감! ,와반커반(69dl****),2014.08.05 19:48,0,0
840,9,마블이 아이언맨으로 영화계에 파장을 일으키더니 어벤저스로 대형사고를 쳤다. 여러 주인공들과 소재들을 정말 잘 버무렸다! ,차우차우(free****),2014.08.05 14:14,0,0
841,8,이런 캐릭터들이 모여서 한 영화에 나오다니.. 각 캐릭터들의 매력에 빠져든다. ,eyeb****,2014.08.05 10:18,0,0
842,9,흠. 옛날에 본건데 평점 등록을 안했구만ㅋ 마블시리즈 영웅들 많이 나와서 뭉치니 넘 좋아! 이 영화에선 헐크가 젤 짱이다! ㅋㅋ 로키랑 한판 넘 웃겼음ㅋ ,쪼꼬꾸림(ekfz****),2014.08.05 09:16,0,0
843,9,우리시대의 블록버스터  굳이 이런 끝내주게 멋진 영화에 예술의 잣대를 들이대야할까 ,얼씨구123(rkde****),2014.08.03 11:52,0,0
844,8,초중반의 지루함이 아쉬울정도로 후반부 재미가 높았음ㅇㅇ ,Belial(9542****),2014.07.22 11:44,0,0
845,8,그래픽은 최고 후반부도볼만한데 초중반아쉬워요 ,제라드(doo3****),2014.07.21 23:09,0,0
846,9,옛날에 봤을 때 처음에 졸았었는데..지금 봤는데 그 때 왜 졸았을까라는 생각이 드네요 재밌게 잘봤습니다. ,tjdg****,2014.07.16 00:27,0,0
847,8,가벼운 오락영화로 좋았다 ,주응(qazw****),2014.07.15 01:19,0,0
848,8,영웅군단 보는 것 나쁘지 않네! ,쥬신(clou****),2014.07.12 07:47,0,0
849,8,수많은 영웅들을 보는 것만으로도 ,오수하맑(gg09****),2014.07.12 02:55,0,0
850,8,슈퍼히어로 한곳에 모으기 프로젝트. 좋아 자연스러웠어. ,nobody(this****),2014.07.10 22:01,0,0
851,8,그냥 재미있게 볼수 있는 영화. 극장가서 보시길. ,내촌왕(ghum****),2014.06.26 19:54,0,0
852,9,스토리는 전형적임에도 불구하고 이정도로 재미있고 화끈하게 만들었다는게 놀랍다 ,쉐이크쇼(meko****),2014.06.25 19:45,0,0
853,10,마블....내 지갑....하... ,한아혁(star****),2014.06.06 17:45,0,0
854,7,화끈한 액션에 눈이 호강했고 마지막 장면의 반전에 살짝  감동도 있었지만..  인간인 나의 내면 깊은 곳을 흔드는 전율은 없었다... 그냥 꽤 재미있는 오락영화.. ,kdj0****,2014.06.04 01:45,0,0
855,6,"그릇을 줄이고, 옹골지게 담아낸다 ",김준우(king****),2014.06.02 00:30,0,0
856,10,이건 정말 대작이다! 마블영화중 가장 잘 만든듯 어제나 봐도 질리지 않는다 짱! ,SummerIeaf(22ye****),2014.05.31 12:14,0,0
857,10,어벤져스 극장에서 볼때짱이었지완전 설레면서 보고 실망시키지도않고♡♡2까지 바랬는데 진짜 나와서 소리지르고꼭바야지! ,ggee(thdm****),2014.05.25 01:19,0,0
858,10,정말재밌네요 2편이 기다려집니다 ,phil****,2014.05.22 22:57,0,0
859,9,영화는 괜찮았다. 그러나  감동이 없었다. ,ngc9****,2014.05.18 11:01,0,0
860,8,마벨의 영웅들을 한번에 볼 수 있어서 좋았던 영화. 슈와마는 맛있었을까? ,한종민(zxvt****),2014.05.18 03:17,0,0
861,8,"맞있는 음식이 모여있는 붸페에서 배 터지게 먹었는데,  뭐먹었는지 기억안나는 ",Maestro(pass****),2014.05.11 23:17,0,0
862,10,"공백 제외하고 10자 이상 작성하셔야 등록됩니다. ""최고!"" ",카즈(biab****),2014.05.09 02:07,0,0
863,9,지루하지 않구 잼있어요 ,wkrldi사랑해(dhfo****),2014.05.06 13:30,0,0
864,8,확실히 재미는 있다.  근데 너무 치켜세울 정도는 아닌 듯 ,카오카(fghy****),2014.05.06 11:24,0,0
865,10,컴으로  보고 만점준건 처음이다.. 갠적으로 토니스타크는 아이언3에서가  더좋고ㅋ 모든게  완벽. 첨부터  몰입도  장난아니고  난  마블일위를  이거에  주겠음 .. ,flaw****,2014.05.05 21:39,0,0
866,10,평점 9는 되야 된다고 봐서 10점 줍니다 ㅎㅎ ,영봉(zeer****),2014.05.03 14:01,0,0
867,7,영화에서 올스타전을 구현한 것 자체만으로도 만족. ,엘쿤(blac****),2014.05.02 02:23,0,0
868,9,"2012.05.12  뭐 그냥..1/4지점,32012/4지점이 좀 지루하긴 하지만 별 생각없이 볼만하다... 2014.05.01 2년만에 다시보니 정말 명작이라는 생각이 드는구나. 역시 영화는 졸지말고 집중해서 봐야...",드리머(suzh****),2014.05.02 00:05,0,0
869,8,후반부 액션씬을 정말 최고다 아이언맨 광선빔을 아이언맨 아빠가 만든 방패로 캡틴이 막아서 공격할때 그장면ㅋ 2가 더 재밌을듯 마블 만화에 헐크보다 더쎈 악당은 3에 나오려나?? ,park****,2014.04.29 10:08,0,0
870,10,고의적 1점 깎아내리기 ㄴ ,marl****,2014.04.28 10:45,0,0
871,10,이제 이것도 영화채널에서 엄청 재탕하네.. 여친과 손잡고 영화관서 팝콘먹으며 영화본게 엊그제 같은데..; ,원반(revo****),2014.04.27 21:06,0,0
872,10,어벤져스 히어로들이여 여객선에갇힌 사람들좀구해줘요ㅜㅜ그랬으면좋겠다.. ,wild****,2014.04.18 01:57,0,0
873,8,아이언맨은 영웅들 틈바구니에 있어도 왜 이렇게 영롱하게 빛나심...? ,샐린저(unae****),2014.04.16 13:35,0,0
874,9,히어로가 떼거지로 나오잖아~~ 와우 !!!! ,해삼(cult****),2014.04.15 00:14,0,0
875,8,"재밌게 보긴 했는데, 마지막에 너무 코믹해서... 엄청 웃긴 했는데 난 더 진지하게 깨부수는 걸 원했어... 그래도 뭐, 결론은 나쁘지 않았음. 여러 히어로가 묶이는 매우매우 매력적인 영화. ",마루새(birc****),2014.04.13 18:39,0,0
876,9,기획 만으로도 훌륭한데 재미도 있다 ,김종명(whyl****),2014.04.13 01:32,0,0
877,8,"예고편을 봤는데 역대 흥행순위 3위영화할만하겠다 싶었지만 본편을 보면 좀 산만한 전개였습니다. 9점대영화는 아니에요, 저에겐. ",청록(bc20****),2014.04.12 22:43,0,0
878,8,아이언맨 개멋있네.. ,ooooooooooo(zxxs****),2014.04.12 21:56,0,0
879,7,신나네 ㅋㅋㅋ스트레스풀기 좋음 아연맨이 레골라스라할때 뿜었음 ,iss2****,2014.04.12 18:32,0,0
880,8,이런건 영화관가서 봐야지! ,나음(jeni****),2014.04.10 22:00,0,0
881,10,저뒤에 연속적 무더기로 1점준 알밥들은 뭐냐?? 알밥할래도 티안나게 해야지알밥쓸려면 최소한 저능아는 쓰지말자 그런의미로 10점준다 ,wnst****,2014.04.10 17:41,0,0
882,10,헐크 한손무기가 인상적인 영화... ,점검중입니다(asbi****),2014.04.09 22:27,0,0
883,8,어벤저스의 탄생기 ㅋㅋㅋ잼씀 ,용용(cywo****),2014.04.08 08:10,0,0
884,8,인정할 수 밖에 없다. 재미있다. ,주일아빠(ykdi****),2014.03.31 22:51,0,0
885,8,내가 본 마블 중에 최고였다 ,shsy****,2014.03.30 21:01,0,0
886,8,때로는 홀로 때로는 함께 ,prince(kmwp****),2014.03.30 18:18,0,0
887,6,어벤져스 어벤져스 해서 봤는데 나는 히어로 6명보다 아이언맨 1명이 더 재미있는것 같다 ,success(pyct****),2014.03.30 05:13,0,0
888,10,마지막에 2편 악역 떡밥영상 본 사람은 많겠지만 맨마지막에 전쟁 끝나고 다같이 슈와무라 먹으러 간 영상 본 사람은 과연 얼마나 될까? ㅋㅋ ,kimK(jose****),2014.03.28 23:17,0,0
889,10,데헷열자저거야진ㄴㅈㅈ ,maka****,2014.03.28 00:54,0,0
890,10,건축학개론 극장에서 볼때 예고편 나왔는데.. 재밌을것 같아서 몇달후 극장에서 본 작품. ,ajho****,2014.03.26 20:36,0,0
891,10,초반엔 좀 지루해서 안보려다가 계속 봤는데 마지막  액션신은 최강이었다. ,맨시티팬(ance****),2014.03.25 23:30,0,0
892,9,"한 영화에서 여러 슈퍼히어로들을 보는 것은 어릴 적 꿈이었다. 이 영화는 우리 어릴적 꿈을 실현시켜줄 뿐만 아니라 완벽한 cg, 격투씬으로 우리의 눈을 사로 잡았다. ",Hello21(qudw****),2014.03.24 19:52,0,0
893,8,기대 했던 모든 것을 보여준다. ,영화광02(beha****),2014.03.24 05:04,0,0
894,7,솔직히 처음으로 영화관에서 봤을때는 진짜 최고였는데 생각하면 할수록 이영화 별로네요. 일단 전개되는 과정이 너무도 부족합니다. 발판들이 너무 부족해요. 아이언맨이나 토르 캡틴아메리카 헐크 이런것들이 신고도 안하고 갑...,직쏘(igel****),2014.03.23 01:24,0,0
895,9,제대로 된 블락버스터. ,cles****,2014.03.19 16:40,0,0
896,9,ㅋㅋㅋ 진짜 웃겼었는데ㅋㅋㅋ 토니가ㅋㅋ ,엘캡(elca****),2014.03.14 15:45,0,0
897,10,우왁!!!! 영웅들의 집합... CG도 우와!!!! 2탄에서는 점점 많은 영웅들이 등장했으면....참고로 애들이 좋아하기에는 딱인 영화 ,뉴에이지(qnfw****),2014.03.09 17:57,0,0
898,10,로키 캐스팅이 신의 한수 ,이코노미(hisu****),2014.03.01 16:32,0,0
899,9,역시 믿을만한 영화다. cg며 내용이며 호쾌하다. 군대와 헐크가 1:1대응이라니 헐 ,훌훌후라이드치킨맛나(ochh****),2014.02.23 19:31,0,0
900,10,말이 필요없는 대박 꿀잼 히어로물 ,스타일(dkdl****),2014.02.19 19:39,0,0
901,10,아.주.재.밌.습.니.다. ,레이져MVP(just****),2014.02.19 14:34,0,0
902,9,"마블이 여태까지 수많은 히어로 영화에서 보여줬던 떡밥들의 종지부를 찍는 작품. 이만한 히어로 영화는 없을 것이다. 수많은 히어로 들이 있었지만, 모두가 존재감이 있었으며 잘 어우러졌다. 후에 나올 2편이 너무나도 기...",몬냥이(shmi****),2014.02.18 09:32,0,0
903,10,제가 스타워즈만큼 좋아하는 영화네요 ,믿거나 말거나(cms1****),2014.02.16 23:05,0,0
904,8,일단 다양한 히어로들을 한 자리에서 볼 수 있다는 점 그리고 가끔씩 나오는 유머가 매력 있음. 하지만 화려한 히어로들을 좀 더 잘 살려 줄 강력한 악당 케릭이 없어서 아쉬움. 예를 들면 다크 나이트 시리즈의 악당들....,미스터촤(jjaj****),2014.02.12 07:44,0,0
905,6,화려함으로 뒤덮은 유치함 ,thea****,2014.02.06 23:12,0,0
906,10,"배우들의 연기력, 탄탄한 스토리 만점입니다. ",산에와미륵이(imtr****),2014.02.06 15:20,0,0
907,10,빨리2편 보고싶다... ,two민지(song****),2014.02.05 20:44,0,0
908,9,다 좋은데 악당이 너무 불쌍하다 ,만능열쇠(jjwj****),2014.02.05 12:14,0,0
909,10,미친 어떻게 이런 영화를 만드냐ㄷㄷㄷㄷ ,깝병yo(qudg****),2014.02.04 22:39,0,0
910,10,로다주짱짱.. 내년기대할게요.. ,갱(dhdh****),2014.02.04 08:24,0,0
911,9,오락영화로는 최고다 캐릭터하나하나 다 매력있음 ,ㅎㅎ(asxs****),2014.02.02 22:48,0,0
912,8,엄청난 그래픽효과와 그에 걸맞는 큰 스케일...정말 재밌게 봤다 ,DEMIAN(giri****),2014.02.02 19:37,0,0
913,10,쓰레기 한쿡영화들 보다가 눈정화했다!!! ,쿠밍쿠밍v(ske4****),2014.02.02 17:22,0,0
914,10,진심꿀잼임 완전 강츄 더빙판은좀ㅋㅋㅋ ,쿠쿠닷(lsuh****),2014.02.02 00:09,0,0
915,9,왜 디워가 보이지..  아이언맨 떨어때 헐크가 뜨아~~ 쿵파바바방 쫘안 ,베지밀(cour****),2014.02.01 23:59,0,0
916,10,어벤져스 재밌게 보셧다면 같은 마블히어로팀인가디언즈 오브 더 갤럭시도 기대하세요ㅋ 어벤저스가 지구평화를 수호하면 이친구들은 우주평화를 위해싸웁니다빌런도 급이다르고 타노스도 여기서 등장할예정 ,노스페라투(emfh****),2014.02.01 23:59,0,0
917,6,히어로물중에 젤유치함 극장에서도봤지만 두번봐도 유치찬란 스토리전개가 너무 너무 지루해요 쓸데없는 장면들이 너무많음 ,엘제엠티(bird****),2014.02.01 22:43,0,0
918,10,대박잼있어   넘 재미있어 ,scott(shch****),2014.02.01 21:46,0,0
919,10,지금 보고있다. 근데 재밌다 ,소세지(rke4****),2014.02.01 21:40,0,0
920,9,"안봤으면 보고, 봤으면 또 보세요. ",시크(xmfo****),2014.02.01 21:30,0,0
921,10,한마디로 표현 불가능한 영화 ,x제라툴x(skt1****),2014.02.01 21:17,0,0
922,10,정말재밋고 환상적인 블록퍼스터 ,늑대(audf****),2014.02.01 19:50,0,0
923,9,나를 로그인하게 만들었다. ,청주호두(q783****),2014.02.01 00:25,0,0
924,10,호크아이 역 제레미레너 분량좀 늘려주길ㅠ ,ㅇㅇ(sonj****),2014.01.31 20:11,0,0
925,9,무난했다. 그러나 유머가 너무 많았다. ,앤디(hoon****),2014.01.29 10:07,0,0
926,10,관객들을 흥분시키기에 충분한CG와 액션헐크 대박..ㅎ ,이웃집규(dbtj****),2014.01.22 01:34,0,0
927,10,정말 한국에서 정말재미있게본것같음. 2번째 어밴져스2는 어떤내용일지 정말 궁금함 !! ,라임(whdm****),2014.01.21 22:04,0,0
928,7,마블 영화 중에서는 최고 영화 ,발명왕(kwon****),2014.01.21 17:01,0,0
929,8,캐릭터를 정말 잘 살렸다 하지만  그에비헤 캡틴 아메리카의 능력은 너무 버겁지 않나 싶다 ,여신태희(lkyl****),2014.01.20 17:17,0,0
930,9,재미있지만 리얼리스틱 하지 않다. 그래도 멋지고 2편이 기대되는 영화. ,epun****,2014.01.20 14:03,0,0
931,10,역사에 남을 영화 짱짱!! ,mins****,2014.01.19 13:12,0,0
932,10,볼만한것  같습니다.특히 마지막은 집중 ,gwoo****,2014.01.18 17:28,0,0
933,9,히어로물의 힘을 보여준다. 마블의 상상력은 뛰어나다 딱 그두가지이다. ,찌질대지마(ejaq****),2014.01.17 21:34,0,0
934,10,참 말들 많네 본인 취향에 맞으면 보고 안맞으면 안보면되지 현실적이고 진지한거 좋아하는사람은 드라마나 보고 멜로물이나보라고 어벤져스 같은 영화근처에서 얼씬거리지 말고. 평소만화도 유치하다고 안보면서 어벤져스는왜보냐?...,깽이바다(ksju****),2014.01.17 10:03,0,0
935,8,중간에 sf/액션 에 맞지 않게 지루한장면이 있었고 퀄리티가 살짝 떨어지는 느낌도 받았구요 하지만 그래도 잘만들었고 재미있었습니다. ,양산의영웅(ghkf****),2014.01.15 14:13,0,0
936,10,드디어 채널 CGV에서 티비최초하는거같아서 10점준다 이순간만을기다렷어! 어벤져스가티비최초방송하는그순간을! 꼭 채널CGV에서는 인기있고 좀 흥행한 영화들이 티비최초방송하더라 아바타도그랫고 ,Eoruaeyout(yaho****),2014.01.04 22:58,0,0
937,9,"점점나아지리라 믿고, 섬세한캐릭터묘사도 기대해본다 ",ㅆㅅㅌㅊ(snzi****),2013.12.24 01:50,0,0
938,10,ㅋㅋ뭘더말하지 ㅋㅋㅋ ,sungWook(chlg****),2013.12.20 15:54,0,0
939,8,계획성있게 합쳐진 여려영웅들의 세계. ,112233a(gusn****),2013.12.19 01:33,0,0
940,10,재밌었는데..신이 너무 약한 듯 ㅠ.ㅠ ,gust****,2013.12.17 17:40,0,0
941,9,내용을 풀어나가는 과정은 아쉬울수도 있지만 저분들을 한곳에 모아놨다는것만으로 찬양받아 마땅한영화 ,ldh7****,2013.12.07 10:33,0,0
942,10,토르랑 로키랑 누구더라그...토르2에서 발가벗고 나오는 할아버지 박사 나와서여 ,쟈숨이(sjy0****),2013.12.03 20:37,0,0
943,7,화려한 블록버스터 영화의 진수. 볼거리는 확실히 제공한다. 근데 난 왜 악당이 더 불쌍해 보이는 건지. 영웅들이 모이니깐 악당이 오히려 불쌍할 지경; 재미가 없지는 않았는데 두번볼 영화는 아닌 듯 하다. ,nura****,2013.11.24 03:06,0,0
944,10,초반은 지루햇으나 그뒤는 ..정말 작살나는구만 ,pok Boxing(pok_****),2013.11.22 17:16,0,0
945,7,볼만한데 정신사나운 면이 있음 ㅋㅋ ,송단특별시(emce****),2013.11.19 17:59,0,0
946,9,내용은 단순하고 보잘것 없지만 오락적인 측면은 월등했다. 몰입도 잘되었고 개그도 충분. ,The way(ggma****),2013.11.17 22:38,0,0
947,10,소름돋게재밋어 아 아이언맨 쨩~!!! 헐크쨩~!! 스칼렛요한슨 너무 섹시 ,야(edlq****),2013.11.17 12:13,0,0
948,10,영웅들이 다 모여 있는데 전혀 어색함이 들지 안았던 영화! ,don0****,2013.11.15 18:50,0,0
949,8,살짝 정신 없기는 하지만.. 재밌음-! 역시 마블- ,sehe****,2013.11.12 19:25,0,0
950,10,솔직히 재미있음 이거 평점 지나치게 낮게주는 사람 이해 안됨 ,myfu****,2013.11.11 13:33,0,0
951,10,세상에서 재미있다~ㅏㅏ ,eh72****,2013.11.07 17:46,0,0
952,10,이런 영화에도 평점 6점 주는 박평식은 히어로영화에 원한이 있는듯하다 ,road****,2013.11.07 16:32,0,0
953,10,2편꼭나오길ㅋ너무재밌게봤음ㅎ ,wlsg****,2013.11.05 00:20,0,0
954,10,컴퓨터로 다시봐도 재밌는 영화 ,퀸(agr8****),2013.11.03 16:34,0,0
955,9,꿀잼 딱 9점정도가 어울림 ,엘루이(dltl****),2013.11.01 04:53,0,0
956,10,빨리 2 나오란 말이야!!! 어벤저스랑 로키까지 다 너무 좋음 ,patd(kime****),2013.10.18 18:46,0,0
957,9,다시 볼수록 재미난데 ? ,lox(idfo****),2013.10.14 07:08,0,0
958,10,2편3편이 기대됩니다 ,수호천사(yuno****),2013.10.03 22:24,0,0
959,8,헐크가 너무 웃겨ㅋㅋ속편이 너무 기대된다. ,꿍아(swh1****),2013.10.03 10:17,0,0
960,10,이거 점수 넘 낮은거 아닌가. 재미있고 후편 기대된다. ,jeeb****,2013.10.01 21:59,0,0
961,8,먼저 어벤져스 토르헐크아이언맨 캡틴아메리카 호크아이 악당로키 가 나오는영화입니다. 이영화는 히어로를 소개한다음 히어로 담당자 닉퓨리가 악당로키를 해치워야하는 어벤져스군단들이 악당로키와 악당로키군단을 물리치는 데에 성...,엔젤버그너스(rksl****),2013.10.01 13:09,0,0
962,10,완벽한 슈퍼히어로 오락영화!! 매력적인 영웅들을 제치고 헐크가 가장 돋보임ㅋㅋㅋ ,앙훈(s_sa****),2013.09.29 22:03,0,0
963,8,헐크라는 캐릭터를 성공적으로 잘 살렸다 ,LEE YUN JAE(dldb****),2013.09.28 20:50,0,0
964,10,후... 역시.. 마블... ,날미(gll1****),2013.09.27 00:16,0,0
965,10,할리우드에 입덕할 수 있는 계기를 주었다. ,lokid(blac****),2013.09.19 14:01,0,0
966,6,난 경기도 안양의 이준영이다! ,이준영(sixj****),2013.09.17 23:43,0,0
967,10,정신없이 본 영화. ,캬르마(lich****),2013.09.16 18:42,0,0
968,10,진짜 말할 필요도 없이 엄청재밌어요코믹하기도 해서 완전 짱이네요 ,Lucid Dream(reow****),2013.09.08 00:37,0,0
969,10,최고의 팝콘 무비. ,jamb****,2013.09.07 21:11,0,0
970,10,어벤져스 사랑해요♥완전 머시쪄요♥ ,프리티 걸(alrl****),2013.09.07 20:16,0,0
971,10,후속작이 기대된다.. ,조군(whit****),2013.09.05 20:39,0,0
972,8,3D로 보셔야 진정한재미를 느낍니다.다음편이 기대되는군 ... ,알콜제로(hima****),2013.09.05 01:45,0,0
973,10,제발 이런거 보면서 현실성 따지지말자 보는내내 엄청난 cg와 액션씬은 정말 최고다 내가본 히어로물중 제일이라 생각한다. ,ckdt****,2013.09.03 11:31,0,0
974,10,짱재밌어요 ,hjw1****,2013.09.01 17:00,0,0
975,10,다른 히어로물보단 좀유치하지만 그래도잼있다 ,lim9****,2013.08.31 21:58,0,0
976,10,재밋다 아이언맨 2보다 훨씬낫네 아이언맨3볼려고 먼저 어벤져스 봤는데 어벤져스 후속이 더 기대된다 ,tnse****,2013.08.30 02:02,0,0
977,10,후속편이 기대됨 ,구달(noye****),2013.08.28 00:51,0,0
978,9,잘 만든 영화. CG도 좋고 캐릭터들도 좋음. 좀 유치한 면이 없잖아 있는데 그래도 볼만함 ,호롤롤로(mood****),2013.08.28 00:03,0,0
979,10,마블히어로 영화중에서도 가장 최고의 작품이 었다 ,맑은서울(leei****),2013.08.27 18:35,0,0
980,10,!!!!!!! ,양갱(sils****),2013.08.26 14:59,0,0
981,9,꿈꿔온  수많은 영웅들...저스티스가 기다려진다 ,andr****,2013.08.25 19:34,0,0
982,9,스토리 전개에 내숭떨지 않는다. 어차피 우린 얘네들이 모여 보여주는 액션을 기대하고 돈을 지불한거고 감독은 그걸 간파하고 영화를 만들었다. 어줍잖은 부연설명에 시간 들이지 않은게 성공요인중 하나다. 눈요깃거리 액션영...,몬모(hooo****),2013.08.25 03:39,0,0
983,10,"탄탄한 스토리와 cg,그리고 배우들의 짜릿한 액션에 흥분을 멈출수가 없었다. ",쿵따리쏴바라빠빠빠빠(thdw****),2013.08.25 01:38,0,0
984,6,내용자체는 괜찮았지만 후반부에비해 초반부가 지루했다 ,망아(abcd****),2013.08.24 19:03,0,0
985,10,굳 ,syk4****,2013.08.24 10:50,0,0
986,9,오락영화가 이끌어내는 힘을 제대로 발휘한 영화다. 마블영화의 정점 ,sinbal(ajik****),2013.08.23 20:10,0,0
987,10,최고의 액션영화! ,미즈야(rona****),2013.08.20 19:09,0,0
988,10,누가 제목을 어벤져스라고 무식하게 했는지. 어벤져즈에유. 기본적인 영어도 모르는 사람. CG는 놀라울 정도로 최고 수준. 내용은 역시 유아틱. 아이언맨하고 헐크가 제일 멋있게 나오네유. 캡틴 아메리카는 완전 별 볼 ...,gyyjlkohg(real****),2013.08.19 23:25,0,0
989,10,아이언맨이 나와서 10점줌 ,깍두기(xodl****),2013.08.08 11:53,0,0
990,8,슈퍼히어로들이 모여 만든 슈퍼블록버스터 ,해골광대(goko****),2013.08.07 07:59,0,0
991,8,ㅋㅋ ,tyro****,2013.08.04 07:52,0,0
992,10,재밋다!! ,스타(ghwl****),2013.08.02 22:27,0,0
993,9,영웅들 모음집 ,hgji****,2013.08.02 22:19,0,0
994,8,모든 마블 영화의 집합체를 잘 살려낸 영화 하지만 조금 가볍다 ,SJ(tlsq****),2013.08.01 23:57,0,0
995,9,이토록 '인간스러운' 히어로들이라니 ,dudu****,2013.08.01 19:01,0,0
996,9,"입이 떡 벌어지는 연출, 살아있는 캐릭터, 그럼에도 중심 잡힌 스토리. ",엄재연(eomz****),2013.08.01 17:28,0,0
997,10,뻥안까고 겁나 재밋게봄..ㅠㅠ...도른듯 ,오팔이(woo_****),2013.08.01 12:31,0,0
998,10,avengers ,yaks****,2013.07.31 15:08,0,0
999,10,최고! ,dlkad(op48****),2013.07.28 20:11,0,0
